,Unnamed: 0,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
1355,1355,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0028368794326241137,0.00043767423380412166,0.0,0.5,0.0,0.0,Mar,4,1,4,2,Returning_Visitor,False,False
1356,1356,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0028368794326241137,1.5631222635861488e-05,1.0,1.0,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,False,False
1357,1357,0.1111111111111111,0.07147584381204501,0.0,0.00039209920109787774,0.01702127659574468,0.004486160896492247,0.0,0.07142857,0.0,0.0,Mar,1,1,1,2,New_Visitor,True,False
1358,1358,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.00851063829787234,0.013080728141922378,0.166666665,0.333333335,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,False,False
1359,1359,0.25925925925925924,0.06436747799102875,0.041666666666666664,0.009606430426898006,0.025531914893617023,0.005300973901466211,0.0,0.071969695,0.0,0.0,Mar,3,2,1,10,Returning_Visitor,False,False
1360,1360,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0028368794326241137,0.00035951812062481425,0.0,0.5,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
1361,1361,0.07407407407407407,0.04049317352746525,0.041666666666666664,0.004117041611527717,0.028368794326241138,0.02459684534012971,0.0,0.07936508,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,False,False
1362,1362,0.4444444444444444,0.21772459604382677,0.041666666666666664,0.006665686418663922,0.029787234042553193,0.020665401614832813,0.04516129,0.125666805,0.21656565513869702,0.0,Mar,2,2,1,8,Returning_Visitor,False,True
1363,1363,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0028368794326241137,1.5631222635861488e-05,1.0,1.0,0.0,0.0,Mar,1,2,1,1,Returning_Visitor,False,False
1364,1364,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0028368794326241137,0.00293866985554196,0.5,0.75,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,False,False
1365,1365,0.14814814814814814,0.010000735348187368,0.0,0.00039209920109787774,0.02695035460992908,0.007869669295692059,0.0,0.059523809999999996,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
1366,1366,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0014184397163120568,1.5631222635861488e-05,1.0,1.0,0.0,0.0,Mar,1,1,8,1,Returning_Visitor,False,False
1367,1367,0.1111111111111111,0.004412089124200309,0.0,0.00039209920109787774,0.028368794326241138,0.022289006956136826,0.05,0.11111111000000001,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
1368,1368,0.14814814814814814,0.020442679608794763,0.08333333333333333,0.3317159241288046,0.11631205673758865,0.03829312611655904,0.00187266,0.044538484999999996,0.01798641114177396,0.0,Mar,1,1,2,2,Returning_Visitor,False,True
1369,1369,0.18518518518518517,0.02730592935657034,0.0,0.00039209920109787774,0.04539007092198582,0.023160261544011847,0.0,0.034285714999999994,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,True,False
1370,1370,0.037037037037037035,0.009412456798293993,0.0,0.00039209920109787774,0.00851063829787234,0.00041422739985032947,0.333333335,0.416666665,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,False,False
1371,1371,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.007092198581560284,0.0037045997646991727,0.0,0.2,0.0,0.0,Mar,1,1,6,1,Returning_Visitor,False,False
1372,1372,0.07407407407407407,0.017354217221854547,0.0,0.00039209920109787774,0.07092198581560284,0.014903347310234377,0.0,0.05769231,0.0060252880997746,0.0,Mar,4,2,2,11,Returning_Visitor,True,True
1373,1373,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.007092198581560284,0.002860513742362652,0.0,0.2,0.0,0.0,Mar,3,2,6,1,Returning_Visitor,False,False
1374,1374,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.03404255319148936,0.013369905760685814,0.0,0.041666665,0.0,0.0,Mar,4,1,1,10,Returning_Visitor,False,False
1375,1375,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.00425531914893617,0.0006252489054344595,0.0,0.11111111000000001,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,False
1376,1376,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.021276595744680854,0.020849445787256175,0.07142857,0.02857143,0.0,0.0,Mar,2,5,4,2,Returning_Visitor,True,False
1377,1377,0.18518518518518517,0.02669313920141187,0.0,0.00039209920109787774,0.02269503546099291,0.007329740814853757,0.055555555000000006,0.083333335,0.0,0.0,Mar,3,2,4,2,Returning_Visitor,True,False
1378,1378,0.037037037037037035,0.003088462386940216,0.0,0.00039209920109787774,0.03546099290780142,0.01055498308486547,0.0,0.08653846,0.0,0.0,Mar,2,2,7,2,Returning_Visitor,False,False
1379,1379,0.3333333333333333,0.04897418927862343,0.0,0.00039209920109787774,0.07092198581560284,0.0345198618140583,0.008620689999999999,0.049864775,0.042292899641195356,0.0,Mar,1,1,4,3,Returning_Visitor,True,False
1380,1380,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.014184397163120569,0.0047049980133943075,0.0,0.25,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
1381,1381,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0014184397163120568,1.5631222635861488e-05,1.0,1.0,0.0,0.0,Mar,1,1,4,1,Returning_Visitor,False,False
1382,1382,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.00851063829787234,0.0027901732405012755,0.166666665,0.22222222000000008,0.0,0.0,Mar,2,2,8,1,Returning_Visitor,False,False
1383,1383,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.04822695035460993,0.004884757073706715,0.0,0.058823530000000006,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,False
1384,1384,0.1111111111111111,0.01706007794690786,0.0,0.00039209920109787774,0.021276595744680854,0.007620481555880778,0.0,0.055555555000000006,0.0,0.0,Mar,2,2,5,6,Returning_Visitor,False,False
1385,1385,0.0,0.0002941392749466873,0.041666666666666664,0.1003773954810567,0.021276595744680854,0.022184612725946417,0.0,0.03125,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
1386,1386,0.037037037037037035,0.004117949849253622,0.0,0.00039209920109787774,0.014184397163120569,0.006140725812498186,0.09027778,0.234920635,0.0,0.0,Mar,3,2,4,3,Returning_Visitor,True,False
1387,1387,0.1111111111111111,0.018824913596587986,0.0,0.00039209920109787774,0.014184397163120569,0.002245685652539807,0.0,0.07692307500000001,0.0,0.0,Mar,2,2,7,2,New_Visitor,True,False
1388,1388,0.1111111111111111,0.03970880211780278,0.0,0.00039209920109787774,0.07517730496453902,0.025952826830513087,0.0,0.01900585,0.1723449030091979,0.0,Mar,4,1,1,2,Returning_Visitor,False,True
1389,1389,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0014184397163120568,1.5631222635861488e-05,1.0,1.0,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,True,False
1390,1390,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0014184397163120568,1.5631222635861488e-05,1.0,1.0,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
1391,1391,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.08368794326241136,0.024409735447273227,0.02586207,0.053366175,0.0,0.0,Mar,1,1,1,2,Returning_Visitor,False,False
1392,1392,0.07407407407407407,0.010294874623134056,0.0,0.00039209920109787774,0.0921985815602837,0.02270008921331182,0.015151514999999999,0.04246448,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
1393,1393,0.14814814814814814,0.020022480644165012,0.0,0.00039209920109787774,0.029787234042553193,0.040484215320727684,0.0,0.055208335,0.0,0.0,Mar,3,2,2,8,New_Visitor,True,False
1394,1394,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0014184397163120568,1.5631222635861488e-05,1.0,1.0,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
1395,1395,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.00425531914893617,0.0012661290335047805,0.0,0.166666665,0.0,0.0,Mar,3,2,1,10,Returning_Visitor,True,False
1396,1396,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0014184397163120568,1.5631222635861488e-05,1.0,1.0,0.0,0.0,Mar,2,2,9,2,New_Visitor,True,False
1397,1397,0.2962962962962963,0.026031325832781824,0.0,0.00039209920109787774,0.04397163120567376,0.007777835862706372,0.027027025000000003,0.063063065,0.010751379998925203,0.0,Mar,2,2,7,2,Returning_Visitor,False,True
1398,1398,0.037037037037037035,0.006765203323773807,0.0,0.00039209920109787774,0.029787234042553193,0.010617880147004264,0.0,0.06439394,0.0,0.0,Mar,3,2,1,2,New_Visitor,False,False
1399,1399,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.005673758865248227,0.0008753484676082433,0.0,0.25,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
1400,1400,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.005673758865248227,0.000547092792255152,0.5,0.75,0.0,0.0,Mar,3,2,6,1,Returning_Visitor,False,False
1401,1401,0.037037037037037035,0.005441576586513715,0.0,0.00039209920109787774,0.011347517730496455,0.002563520512281284,0.0,0.055555555000000006,0.0,0.0,Mar,3,2,1,2,New_Visitor,True,False
1402,1402,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.009929078014184398,0.004493976507810178,0.0,0.214285715,0.0,0.0,Mar,3,3,3,1,Returning_Visitor,False,False
1403,1403,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.028368794326241138,0.02182522486029983,0.0,0.055555555000000006,0.0,0.0,Mar,1,1,1,9,New_Visitor,True,False
1404,1404,0.037037037037037035,0.004412089124200309,0.0,0.00039209920109787774,0.014184397163120569,0.0014224412598633953,0.0,0.09090909,0.0,0.0,Mar,2,2,2,10,New_Visitor,False,False
1405,1405,0.18518518518518517,0.020687795670269873,0.041666666666666664,0.00039209920109787774,0.007092198581560284,0.002235264836928193,0.0,0.11111111000000001,0.0,0.0,Mar,2,2,3,2,New_Visitor,False,False
1406,1406,0.07407407407407407,0.043826751967056404,0.0,0.00039209920109787774,0.012765957446808512,0.006528640654765856,0.0,0.022727275,0.0,0.0,Mar,3,2,6,2,New_Visitor,True,False
1407,1407,0.037037037037037035,0.025295977645415104,0.16666666666666666,0.0821447826300054,0.01702127659574468,0.006483831149355346,0.0,0.019607845000000002,0.0,0.0,Mar,1,1,1,2,Returning_Visitor,False,False
1408,1408,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0028368794326241137,0.0063150139448880415,0.5,0.75,0.0,0.0,Mar,2,10,3,3,Returning_Visitor,False,False
1409,1409,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.00851063829787234,0.0016725408220371791,0.5,0.5833333350000001,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,True,False
1410,1410,0.14814814814814814,0.030590484594455476,0.041666666666666664,0.016468166446110866,0.02269503546099291,0.008065710880104528,0.0,0.052631580000000004,0.0,0.0,Mar,3,2,3,6,Returning_Visitor,True,False
1411,1411,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.03687943262411348,0.0061430704958935645,0.03846154,0.150641025,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,False
1412,1412,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0014184397163120568,1.5631222635861488e-05,1.0,1.0,0.0,0.0,Mar,2,4,3,1,Returning_Visitor,False,False
1413,1413,0.07407407407407407,0.010000735348187368,0.0,0.00039209920109787774,0.03546099290780142,0.02690133415631762,0.0,0.03846154,0.1666562385808847,0.0,Mar,2,5,3,1,Returning_Visitor,False,True
1414,1414,0.037037037037037035,0.020736818883741452,0.0,0.00039209920109787774,0.011347517730496455,0.0035561031496584884,0.0,0.0625,0.0,0.0,Mar,3,2,1,13,Returning_Visitor,False,False
1415,1415,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.014184397163120569,0.0020502953695915394,0.27777778,0.416666665,0.07369819095184453,0.0,Mar,3,2,1,8,Returning_Visitor,False,False
1416,1416,0.25925925925925924,0.02308993308331495,0.0,0.00039209920109787774,0.019858156028368795,0.00303141510932703,0.0,0.066666665,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
1417,1417,0.14814814814814814,0.050591955290830215,0.0,0.00039209920109787774,0.028368794326241138,0.011666102493376913,0.04761905,0.142857145,0.0,0.0,Mar,2,2,1,10,Returning_Visitor,False,False
1418,1418,0.07407407407407407,0.02794323111993529,0.0,0.00039209920109787774,0.007092198581560284,0.0015318598183144258,0.0,0.166666665,0.0,0.0,Mar,3,3,1,10,Returning_Visitor,False,False
1419,1419,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.005673758865248227,0.0036577060967915884,0.25,0.375,0.0,0.0,Mar,2,4,2,1,Returning_Visitor,False,False
1420,1420,0.25925925925925924,0.01916107276711523,0.041666666666666664,0.00039209920109787774,0.028368794326241138,0.022052677766437774,0.04347826,0.17753623,0.0,0.0,Mar,3,2,3,2,Returning_Visitor,False,False
1421,1421,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.01702127659574468,0.007026234574819739,0.0,0.166666665,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
1422,1422,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.00851063829787234,0.0011684338920306462,0.166666665,0.22222222000000008,0.0,0.0,Mar,3,2,3,2,Returning_Visitor,False,False
1423,1423,0.14814814814814814,0.04235605559232297,0.041666666666666664,0.008430132823604372,0.014184397163120569,0.006051627843473775,0.0,0.07692307500000001,0.17856958151946845,0.0,Mar,1,1,7,8,Returning_Visitor,False,True
1424,1424,0.037037037037037035,0.007941760423560557,0.0,0.00039209920109787774,0.02269503546099291,0.010001377282657665,0.0,0.0625,0.05600770473454681,0.0,Mar,2,4,2,2,New_Visitor,False,False
1425,1425,0.1111111111111111,0.06529891903816458,0.0,0.00039209920109787774,0.024113475177304965,0.007668417304255342,0.0,0.058823530000000006,0.0,0.0,Mar,1,1,1,3,New_Visitor,True,False
1426,1426,0.037037037037037035,0.00323553202441356,0.0,0.00039209920109787774,0.03262411347517731,0.010345003661311438,0.0,0.125,0.0,0.0,Mar,2,4,1,3,Returning_Visitor,True,False
1427,1427,0.14814814814814814,0.03500257371865579,0.125,0.026662745674655687,0.0624113475177305,0.023292779563756034,0.020408165000000002,0.07346939,0.0,0.0,Mar,3,2,6,1,Returning_Visitor,True,False
1428,1428,0.037037037037037035,0.0002941392749466873,0.0,0.00039209920109787774,0.028368794326241138,0.03551153261969425,0.0,0.11904761999999999,0.02828330159971734,0.0,Mar,2,2,3,6,Returning_Visitor,False,True
1429,1429,0.037037037037037035,0.011471431722920804,0.0,0.00039209920109787774,0.01702127659574468,0.0019070091615751015,0.142857145,0.125,0.0,0.0,Mar,3,2,4,2,Returning_Visitor,False,False
1430,1430,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.021276595744680854,0.004642473122850862,0.0,0.2,0.0,0.0,Mar,2,5,2,3,Returning_Visitor,False,False
1431,1431,0.1111111111111111,0.03676740936833591,0.0,0.00039209920109787774,0.0,1.5631222635861488e-05,0.0,0.166666665,0.0,0.0,Mar,3,2,6,3,Returning_Visitor,False,False
1432,1432,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.01702127659574468,0.007547275328827415,0.0,0.09090909,0.20479664327576444,0.0,Mar,1,1,1,2,New_Visitor,False,True
1433,1433,0.07407407407407407,0.0347084344437091,0.0,0.00039209920109787774,0.01843971631205674,0.0048602681577228244,0.0,0.066666665,0.0,0.0,Mar,2,2,2,2,New_Visitor,False,False
1434,1434,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.009929078014184398,0.0008753484676082433,0.28571428500000007,0.57142857,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
1435,1435,0.07407407407407407,0.022354584895948233,0.0,0.00039209920109787774,0.019858156028368795,0.013317801685753987,0.0,0.07142857,0.06327081417774333,0.0,Mar,1,1,1,2,New_Visitor,True,True
1436,1436,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0014184397163120568,1.5631222635861488e-05,1.0,1.0,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,False,False
1437,1437,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.00425531914893617,0.0008753484676082433,0.333333335,0.5,0.0,0.0,Mar,3,2,3,3,Returning_Visitor,False,False
1438,1438,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.009929078014184398,0.0013963892220848555,0.0,0.214285715,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
1439,1439,0.07407407407407407,0.02794323111993529,0.0,0.00039209920109787774,0.03546099290780142,0.013975876158723756,0.0,0.048076925000000006,0.0,0.0,Mar,2,4,4,1,Returning_Visitor,False,False
1440,1440,0.1111111111111111,0.0647106404882712,0.0,0.00039209920109787774,0.01702127659574468,0.008242864736123252,0.11111111000000001,0.292857145,0.0,0.0,Mar,1,1,3,1,Returning_Visitor,False,False
1441,1441,0.07407407407407407,0.013530406647547615,0.0,0.00039209920109787774,0.03687943262411348,0.008383743104352371,0.037037034999999996,0.0525666,0.0,0.0,Mar,2,4,3,10,Returning_Visitor,False,False
1442,1442,0.1111111111111111,0.01818761183322303,0.0,0.00039209920109787774,0.025531914893617023,0.01384353180655242,0.10526316000000001,0.205701755,0.0,0.0,Mar,2,2,3,10,Returning_Visitor,False,False
1443,1443,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0028368794326241137,0.00039078056589653717,0.0,0.25,0.0,0.0,Mar,3,2,3,3,Returning_Visitor,False,False
1444,1444,0.0,0.0002941392749466873,0.125,0.039602019310885646,0.03120567375886525,0.03402907243563795,0.05,0.24656234500000002,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
1445,1445,0.07407407407407407,0.004412089124200309,0.0,0.00039209920109787774,0.011347517730496455,0.0009066109128799662,0.0,0.28571428500000007,0.0,0.0,Mar,1,2,4,8,New_Visitor,False,False
1446,1446,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.03971631205673759,0.01608635174015273,0.0,0.044642854999999995,0.0,0.0,Mar,2,4,1,2,Returning_Visitor,False,False
1447,1447,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.005673758865248227,0.00146933492777098,0.0,0.5,0.0,0.0,Mar,2,2,9,6,Returning_Visitor,False,False
1448,1448,0.2962962962962963,0.054018104831237604,0.25,0.11468901632112924,0.04964539007092199,0.021484564027825802,0.00775194,0.09074465500000001,0.0395893737851676,0.0,Mar,2,2,6,2,Returning_Visitor,False,False
1449,1449,0.2962962962962963,0.04567737824840061,0.0,0.00039209920109787774,0.04822695035460993,0.015511922911002878,0.026315790000000002,0.07218045000000001,0.030226424855541886,0.0,Mar,2,2,2,2,Returning_Visitor,False,False
1450,1450,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0014184397163120568,3.1262445271722976e-05,0.0,0.5,0.0,0.0,Mar,2,2,2,1,Returning_Visitor,False,False
1451,1451,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.009929078014184398,0.0023173287557664655,0.142857145,0.22857142999999994,0.0,0.0,Mar,1,1,6,3,Returning_Visitor,False,False
1452,1452,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0028368794326241137,1.5631222635861488e-05,1.0,1.0,0.0,0.0,Mar,3,2,4,1,Returning_Visitor,False,False
1453,1453,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.0014184397163120568,1.5631222635861488e-05,1.0,1.0,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
1454,1454,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.012765957446808512,0.019171694562884117,0.11111111000000001,0.22222222000000008,0.0,0.0,Mar,1,2,9,1,Returning_Visitor,False,False
1455,1455,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.00425531914893617,0.0028761449649985136,0.0,0.333333335,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,True,False
1456,1456,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.014184397163120569,0.003935941859709923,0.0,0.05,0.0,0.0,Mar,2,2,4,3,Returning_Visitor,False,False
1457,1457,0.07407407407407407,0.0052945069490403715,0.041666666666666664,0.04156251531637504,0.012765957446808512,0.002332959978402327,0.1,0.10999999999999999,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,False
1458,1458,0.07407407407407407,0.00970659607324068,0.041666666666666664,0.02783904327794932,0.02269503546099291,0.007895070032475334,0.02857143,0.095238095,0.026379261412101177,0.0,Mar,2,2,3,8,Returning_Visitor,False,False
1459,1459,0.0,0.0002941392749466873,0.0,0.00039209920109787774,0.060992907801418444,0.025813661586449335,0.0,0.019379845,0.0,0.0,Mar,2,2,7,3,Returning_Visitor,True,False
